calibr_id	rfm_id	smile	canonical_ikey	name	source	source_id	status	reframedb_url	tanimoto_miltefosine	tanimoto_streptomycin
CBR-001-624-553-7	RFM-008-605-5	CCC(c1ccccc1)c1noc(CCN(CC)CC)n1	OLTAWOVKGWWERU	PROXAZOLE	Key Organics	HS-0015	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/OLTAWOVKGWWERU;qid=Q7252832"")"	0.09165526675786594	0.22324159021406728
CBR-001-624-601-8	RFM-008-653-3	CC1/C=C\C=C/C=C\C=C/C=C\C=C/C=C\C(OC2OC(C)C(O)C(N)C2O)CC2OC(O)(CC(O)CC(O)C(O)CCC(O)CC(O)CC(=O)OC(C)C(C)C1O)CC(O)C2C(=O)O	APKFDSVGJQXUKY	amphotericin-B	LKT Laboratories	A5130	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/APKFDSVGJQXUKY;qid=Q105096557"")"	0.10193133047210301	0.494281045751634
CBR-001-624-792-0	RFM-008-844-8	CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1CC2(CC1C(=O)O)SCCS2	HRWCVUIFMSZDJS	spirapril	LKT Laboratories	S6168	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/HRWCVUIFMSZDJS;qid=Q835757"")"	0.10202117420596728	0.3235893949694086
CBR-001-624-567-3	RFM-008-619-1	COC1CC(OC2C(C)OC(OC3/C(C)=C/CC4CC(CC5(C=CC(C)C(C(C)C)O5)O4)OC(=O)C4C=C(C)C(O)C5OC/C(=C\C=C\C3C)C45O)CC2OC)OC(C)C1NC(C)=O	WPNHOHPRXXCPRA	EPRINOMECTIN	LKT Laboratories	E6470	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/WPNHOHPRXXCPRA;qid=Q27256071"")"	0.1053423626787058	0.5303234501347709
CBR-001-624-763-5	RFM-008-815-3	CC(N)C(=O)NC(=O)C(CCCCN)NC(=O)C(Cc1ccccc1)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(C)NC(=O)C(N)Cc1ccc2ccccc2c1	VJBAWMTTYDQWBO	Pralmorelin	LKT Laboratories	G2968	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/VJBAWMTTYDQWBO;qid=nan"")"	0.09722222222222222	0.28621659634317864
CBR-001-624-765-7	RFM-008-817-5	CC(=O)OCC(=O)C1(O)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C	AKUJBENLRBOFTD	dexamethasone acetate	LKT Laboratories	D1694	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/AKUJBENLRBOFTD;qid=Q15889608"")"	0.09214659685863874	0.3159771754636234
CBR-001-624-860-5	RFM-008-912-3	CCCCC/C=C/C/C=C/C/C=C/CCCCC(=O)O	VZCCETWTMQHEPK	EF-13	LKT Laboratories	L3456	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/VZCCETWTMQHEPK;qid=Q27114913"")"	0.10330578512396695	0.05632411067193676
CBR-001-624-790-8	RFM-008-842-6	CC(C)CCC[C@@H](C)[C@H]1CC(=O)C2=C3CC[C@H]4C[C@@H](O)CC[C@]4(C)C3CC[C@@]21C	LINVVMHRTUSXHL	colestolone	Maybridge	SB01709	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/LINVVMHRTUSXHL;qid=Q27131432"")"	0.11754068716094032	0.18629908103592313
CBR-001-624-692-7	RFM-008-744-5	CC(C)=CCC[C@](C)(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@H]1CCC2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O)C(C)(C)[C@@H]3CC[C@]12C	FVIZARNDLVOMSU	20-O-beta-D-Glucopyranosyl-20(S)-protopanaxadiol	MedChem Express	HY-N0904	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/FVIZARNDLVOMSU;qid=Q27146701"")"	0.09929078014184398	0.4181654676258993
CBR-001-624-797-5	RFM-008-849-3	CO[C@@H](C)Cn1c(=O)n(C)c2cnc3ccc(-c4cncc(C(C)(C)O)c4)cc3c21	ACCFLVVUVBJNGT	LY-3023414	MedChem Express	HY-12513	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/ACCFLVVUVBJNGT;qid=Q27082852"")"	0.07194244604316546	0.350346565847511
CBR-001-634-695-5	RFM-010-471-2;RFM-008-655-5	CC(=O)O[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)C=C(C)[C@]4(C)[C@H]3CC[C@]12C	PGAUJQOPTMSERF	STENBOLONE ACETATE	Shanghai iChemical Technology Co., Ltd	I06-0198	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/PGAUJQOPTMSERF;qid=Q27292427"")"	0.11298482293423272	0.23584108199492815
CBR-001-624-600-7	RFM-008-652-2	CC(C)(CCCCCC(O)CCCCCC(C)(C)C(=O)O)C(=O)O	HYHMLYSLQUKXKP	Bempedoic acid	MedChem Express	HY-12357	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/HYHMLYSLQUKXKP;qid=Q27075007"")"	0.11721611721611722	0.08211143695014662
CBR-001-624-549-1	RFM-008-601-1	Cn1nnnc1SCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](OC=O)c3ccccc3)[C@H]2SC1	RRJHESVQVSRQEX	Cefamandole	MedChem Express	HY-B1166	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/RRJHESVQVSRQEX;qid=Q27140294"")"	0.08873239436619719	0.3877068557919622
CBR-001-624-678-9	RFM-008-730-9	Fc1ccc(-c2cncc(CN3CCN(c4cccc5c4OCCO5)CC3)c2)cc1	IUVSEUFHPNITEQ	Adoprazine hydrochloride	MedChem Express	HY-14782	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/IUVSEUFHPNITEQ;qid=Q27268795"")"	0.08585858585858586	0.27773995915588834
CBR-001-624-910-8	RFM-008-962-3	CC(C)(Sc1ccncc1-c1ccc(C#N)c2ccccc12)C(=O)O	YYBOLPLTQDKXPM	RDEA-3170	MedChem Express	HY-16733	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/YYBOLPLTQDKXPM;qid=Q27251441"")"	0.0774818401937046	0.2514792899408284
CBR-001-624-809-2	RFM-008-861-9	Cc1noc(-c2ccc(-c3ccc(CC(=O)O)cc3)cc2)c1NC(=O)O[C@H](C)c1ccccc1Cl	WWQTWEWAPUCDDZ	AM-966	MedChem Express	HY-15277	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/WWQTWEWAPUCDDZ;qid=Q27074426"")"	0.10546500479386385	0.3191632928475034
CBR-001-624-838-7	RFM-008-890-4	Fc1ccc2c(CCNCc3cccc(OCC(F)(F)C(F)F)c3)c[nH]c2c1	YBAWYTYNMZWMMJ	idalopirdine	MedChem Express	HY-14338A	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/YBAWYTYNMZWMMJ;qid=Q855545"")"	0.09523809523809523	0.24468864468864468
CBR-001-624-616-5	RFM-008-668-0	Cn1cc(-c2cc(Oc3cc(F)c(NC(=O)C4(C(=O)Nc5ccccc5)CC4)cc3F)ccn2)cn1	WWOXKWLDMLMYQY	DCC-2618	MedChem Express	HY-15240	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/WWOXKWLDMLMYQY;qid=nan"")"	0.08404966571155682	0.30437710437710436
CBR-001-624-771-5	RFM-008-823-3	OC[C@H]1OC(O)C[C@@H](O)[C@@H]1O	PMMURAAUARKVCB	2-Deoxyglucose	MedChem Express	HY-13966	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/PMMURAAUARKVCB;qid=Q27216296"")"	0.10913705583756345	0.26042726347914547
CBR-001-624-712-4	RFM-008-764-9	C=CC(=O)N1CCC[C@H](n2c(=O)n(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1	KSUDUUBCXJUFRL	ONO-4059	MedChem Express	HY-18951	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/KSUDUUBCXJUFRL;qid=Q27088187"")"	0.09003436426116838	0.39976553341148885
CBR-001-624-752-2	RFM-008-804-0	Cc1cc(C(=O)Nc2nc3cccc(Cl)c3n2[C@@H]2CCCCN(C(=O)/C=C/CN(C)C)C2)ccn1	IOMMMLWIABWRKL	Nazartinib; EGF-816	MedChem Express	HY-12872	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/IOMMMLWIABWRKL;qid=Q27087855"")"	0.09015151515151515	0.3656307129798903
CBR-001-624-662-1	RFM-008-714-9	C=C(C)[C@@H]1CC[C@]2(C(=O)O)CCC3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)CC(C)(C)C(=O)O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12	YJEJKUQEXFSVCJ	Bevirimat dimeglumine	MedChem Express	HY-N0842	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/YJEJKUQEXFSVCJ;qid=Q851897"")"	0.10562180579216354	0.24978466838931956
CBR-001-624-880-9	RFM-008-932-7	O=C(c1c(F)ccc(NS(=O)(=O)N2CC[C@@H](F)C2)c1F)c1c[nH]c2ncc(-c3cnc(C4CC4)nc3)cc12	YYACLQUDUDXAPA	PLX-8394	MedChem Express	HY-18972	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/YYACLQUDUDXAPA;qid=Q27088419"")"	0.08339429407461595	0.36624775583482944
CBR-001-624-758-8	RFM-008-810-8	COC(=O)CC[C@@H]1N=C(c2ccccn2)c2cc(Br)ccc2-n2c(C)cnc21	CYHWMBVXXDIZNZ	remimazolam tosylate	MedChem Express	HY-14867A	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/CYHWMBVXXDIZNZ;qid=nan"")"	0.09020979020979021	0.398696682464455
CBR-050-269-549-0	RFM-008-832-4	C[C@@]1(F)[C@H](O)[C@@H](CO)O[C@H]1n1ccc(N)nc1=O	NYPIRLYMDJMKGW	PSI-6130	ChemDiv	H027-4240	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/NYPIRLYMDJMKGW;qid=Q7120654"")"	0.0983170947741364	0.36042638241172553
CBR-001-624-689-2	RFM-008-741-2	O=C(Nc1cnccc1Cl)N1CCN(Cc2ccc3c(c2)OC(F)(F)O3)CC1	YWGYNGCRVZLMCS	JNJ-42165279	MedChem Express	HY-19636	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/YWGYNGCRVZLMCS;qid=Q25101230"")"	0.07649667405764966	0.2847826086956522
CBR-001-624-801-4	RFM-008-853-9	N#Cc1ccnc(N2C(=O)CC[C@H]2C(=O)N(c2cncc(F)c2)[C@H](C(=O)NC2CC(F)(F)C2)c2ccccc2Cl)c1	WIJZXSAJMHAVGX	AG-881	MedChem Express	HY-18767	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/WIJZXSAJMHAVGX;qid=Q27895417"")"	0.08177720540888603	0.4126351735913489
CBR-001-624-818-3	RFM-008-870-0	Cc1[nH]nc(C(F)(F)F)c1Cc1sc2c(c1C(=O)N1C[C@](C)(O)CO1)c(=O)n(C)c(=O)n2C(C)C	PRNXOFBDXNTIFG	AZD-3965	MedChem Express	HY-12750	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/PRNXOFBDXNTIFG;qid=Q76415547"")"	0.09016870273414776	0.44258760107816714
CBR-001-624-613-2	RFM-008-665-7	CC(O)c1cc(C(=O)N[C@@H](C)Cn2ccc(-c3ccc(C#N)c(Cl)c3)n2)[nH]n1	BLIJXOOIHRSQRB	ODM-201	MedChem Express	HY-16985	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/BLIJXOOIHRSQRB;qid=Q25091391"")"	0.0916030534351145	0.32471068754254595
CBR-001-624-747-5	RFM-008-799-0	C[C@@]12CC[C@@H]3[C@@](CC[C@H]4[C@@]3(C)CCC[C@@]4(C)C(=O)O)(CC1=O)C2	KFVUFODCZDRVSS	Isosteviol	MedChem Express	HY-N0872	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/KFVUFODCZDRVSS;qid=Q105140578"")"	0.10941475826972011	0.1316270566727605
CBR-001-624-861-6	RFM-008-913-4	COC1CCN(C(=O)c2cc(/C=C3/NNC(=O)c4ccccc43)ccc2F)CC1	KLKQVOFUODKDGY	AZD-2461	MedChem Express	HY-13536	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/KLKQVOFUODKDGY;qid=nan"")"	0.09437751004016064	0.3342736248236953
CBR-001-624-867-2	RFM-008-919-0	CN1C(=O)c2c(nn(Cc3ccc(-c4cccc(F)n4)cc3)c2Nc2ccccc2)N2C1=N[C@@H]1CCC[C@@H]12	BBIPVJCGIASXJB	ITI-214	MedChem Express	HY-12501A	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/BBIPVJCGIASXJB;qid=Q27454893"")"	0.09267734553775744	0.44178628389154706
CBR-001-624-695-0	RFM-008-747-8	Nc1ccc(/C=C/C(=O)NCc2cc3cc(-c4ccc(C(=O)N5CCC(F)(F)CC5)cc4)cc(-c4ccc(F)cc4)c3o2)cn1	MRFOPLWJZULAQD	KPT-9274	MedChem Express	HY-12793	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/MRFOPLWJZULAQD;qid=nan"")"	0.08519793459552495	0.3474853037230568
CBR-001-624-702-2	RFM-008-754-7	CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccc(OC)cc2)NC(=O)CCCSC[C@@H](C(=O)N2CCC[C@H]2C(=O)N[C@@H](CC(C)C)C(=O)NCC(N)=O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCC(N)=O)NC1=O	NSTRIRCPWQHTIA	Carbetocin	MedChem Express	HY-17573	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/NSTRIRCPWQHTIA;qid=Q5037853"")"	0.08879919273461151	0.3126308443824145
CBR-001-624-919-7	RFM-008-971-4	O=C(NN1CCCCC1)c1nn(-c2ccc(Cl)cc2Cl)c(-c2ccc(C#Cc3ccc(C(F)(F)F)cc3)s2)c1CNS(=O)(=O)N1CCCC1	KAIYFJUWIBTYPK	CB1-IN-1, analog of TM-38837	MedChem Express	HY-12790	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/KAIYFJUWIBTYPK;qid=nan"")"	0.08892815076560659	0.42757135164243404
CBR-001-624-606-3	RFM-008-658-8	COc1cc(C(C)C)c(Oc2cnc(N)nc2N)cc1I	AATPYXMXFBBKFO	AF-220	MedChem Express	HY-14483	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/AATPYXMXFBBKFO;qid=Q27074324"")"	0.07599517490952955	0.24011713030746706
CBR-001-702-566-0	RFM-012-013-8;RFM-008-805-1	C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)nc3ccsc23)c1	FDMQDKQUTRLUBU	HM-61713; Olmutinib	WuXi	CBR-HVAC-14009	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/FDMQDKQUTRLUBU;qid=Q27088175"")"	0.08668453976764968	0.3426480372588157
CBR-001-624-650-7	RFM-008-702-5	CC(C)(CC(=O)N1CCCC1)NCC(=O)N1C[C@@H](F)C[C@H]1C#N	VQKSCYBKUIDZEI	DBPR-108	MedChem Express	HY-12528	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/VQKSCYBKUIDZEI;qid=Q27276810"")"	0.08412698412698413	0.2073170731707317
CBR-001-840-347-9	RFM-008-931-6	COC(=O)C[C@](O)(CCC(C)(C)O)C(=O)O[C@@H]1C(OC)=C[C@]23CCCN2CCc2cc4c(cc2[C@H]13)OCO4	HAVJATCHLFRDHY	Harringtonine	MedChem Express	HY-N0862	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/HAVJATCHLFRDHY;qid=Q63408611"")"	0.09057071960297766	0.4512471655328798
CBR-001-624-850-3	RFM-008-902-1	Cl[Ti](Cl)(C1C=CC=C1)C1C=CC=C1	XKLWATAZDMHTSH	Titanocene dichloride	Oakwood Chemicals	99333	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/XKLWATAZDMHTSH;qid=nan"")"	0.07575757575757576	0.07929104477611941
CBR-001-624-902-8	RFM-008-954-3	COCCC1CC2CN3CCc4c([nH]c5ccccc45)[C@](C(=O)OC)(C2)[C@H]13	DTJQBBHYRQYDEG	18-Methoxycoronaridine	Obiter Research LLC	OBT152	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/DTJQBBHYRQYDEG;qid=Q200107"")"	0.09199205823957644	0.42392566782810687
CBR-001-624-698-3	RFM-008-750-3	CCCCCC[C@@H](CCC)C(=O)O	YCYMCMYLORLIJX	Arundic acid	PepTech Corporation	RC414-1	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/YCYMCMYLORLIJX;qid=Q82244958"")"	0.12449799196787148	0.06496062992125984
CBR-001-624-816-1	RFM-008-868-6	CC(C)(C)C(=O)OCC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C	VVOIQBFMTVCINR	DESOXYCORTICOSTERONE PIVALATE	Pharmeks LTD.	PHAR005532	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/VVOIQBFMTVCINR;qid=Q27092729"")"	0.11826086956521739	0.21428571428571427
CBR-001-624-851-4	RFM-008-903-2	COc1cc(CC2c3cc(OC)c(OC)cc3CCN2C)c(Oc2cc3c(cc2OC)-c2c(OC)c(OC)cc4c2C(C3)N(C)CC4)cc1OC	ZCTJIMXXSXQXRI	Thalicarpine	Pharmeks LTD.	PHAR036266	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/ZCTJIMXXSXQXRI;qid=Q105371511"")"	0.09038322487346348	0.38323353293413176
CBR-001-624-547-9	RFM-008-599-4	c1cc2c(cc1C1CCCCC1)c1c3n2CCNC3CCC1	AUXCHYJDVJZEPG	Tetrindole	Princeton BioMolecular Research	OSSL_409061	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/AUXCHYJDVJZEPG;qid=Q27147417"")"	0.09491778774289986	0.3607442977190876
CBR-001-624-823-0	RFM-008-875-5	CCN(CC)CCOC(=O)C(C)(c1ccccc1)c1ccccc1	DIDYGLSKVUKRRP	APROFENE	Princeton BioMolecular Research	OSSK_580408	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/DIDYGLSKVUKRRP;qid=Q4068249"")"	0.09847198641765705	0.22072451558550968
CBR-001-624-822-9	RFM-008-874-4	C[C@@H]1CC[C@@]2(OC1)O[C@H]1C[C@H]3[C@@H]4CC[C@H]5C[C@H](O)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C	GMBQZIIUCVWOCD	smilagenin	Princeton BioMolecular Research	OSSL_331504	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/GMBQZIIUCVWOCD;qid=Q105011585"")"	0.10752688172043011	0.2968036529680365
CBR-001-624-896-7	RFM-008-948-5	C=CCCCCCCCCCSC(=N)N	OEXJBTRYLHGHNY	AHR-1911	Princeton BioMolecular Research	OSSL_754206	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/OEXJBTRYLHGHNY;qid=nan"")"	0.096	0.04771178188899708
CBR-001-624-534-4	RFM-008-586-9	CNC(C)CC1CCCCC1	JCRIVQIOJSSCQD	PROPYLHEXEDRINE	Princeton BioMolecular Research	OSSL_312908	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/JCRIVQIOJSSCQD;qid=Q27269273"")"	0.10756972111553785	0.07142857142857142
CBR-001-624-892-3	RFM-008-944-1	CCOC(=O)c1cc(O)nc(O)n1	OQIITSDYUWKGGR	YM 39558	Rare Chemicals GMBH	AL BI 1310	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/OQIITSDYUWKGGR;qid=Q27262315"")"	0.0651085141903172	0.18421052631578946
CBR-001-624-653-0	RFM-008-705-8	C=C1C[C@H](N)[C@H](C(=O)O)C1	RKOUGZGFAYMUIO	Icofungipen	Rare Chemicals GMBH	AK VD 0001	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/RKOUGZGFAYMUIO;qid=Q82224095"")"	0.09134615384615384	0.15974145891043398
CBR-001-624-887-6	RFM-008-939-4	CCNC(=O)C#Cc1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(CN(C)C)cc1)c1ccccc1	FLBNLJLONKAPLR	BI-847325	Selleck Chemicals	S7843	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/FLBNLJLONKAPLR;qid=Q27456034"")"	0.08617747440273038	0.3318356867779204
CBR-001-624-857-0	RFM-008-909-8	NC1C(O)OC(CO)C(O)C1O	MSWZFWKMSRAUBD	Glucosamine sulfate	Sigma-Aldrich	MFCD00267362	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/MSWZFWKMSRAUBD;qid=Q118274520"")"	0.11302681992337164	0.4069175991861648
CBR-001-624-658-5	RFM-008-710-5	CCCCCCCCCCCCCCCCCCN(C)C	NAPSCFZYZVSQHF	DYMANTHINE	Sigma-Aldrich	MFCD00048496	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/NAPSCFZYZVSQHF;qid=Q24817440"")"	0.1323529411764706	0.04133064516129032
CBR-001-624-619-8	RFM-008-671-5	CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@@H]4[C@H]3CCC21C	IIVBFTNIGYRNQY	Nomegestrol acetate	Sigma-Aldrich	MFCD00941390	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/IIVBFTNIGYRNQY;qid=Q82590837"")"	0.10718789407313997	0.30536130536130535
CBR-001-624-639-2	RFM-008-691-9	CC12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1[C@@H](O)[C@@H](O)[C@@H]2O	AJIPIJNNOJSSQC	Estetrol	Sigma-Aldrich	SML1523	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/AJIPIJNNOJSSQC;qid=Q5401078"")"	0.09743589743589744	0.2744043043812452
CBR-001-624-759-9	RFM-008-811-9	CC12CC(=O)C3C(CCC4CC(O)CCC43C)C1CCC2C(=O)CO	XWYBFXIUISNTQG	ALFADOLONE	Sigma-Aldrich	MFCD00669322	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/XWYBFXIUISNTQG;qid=Q27289417"")"	0.12064343163538874	0.13067655236329936
CBR-001-624-680-3	RFM-008-732-1	CCCCCCCCCCCCCC[N+](C)(C)C	GLFDLEXFOHUASB	CETRIMIDE	Sigma-Aldrich	MFCD00011770	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/GLFDLEXFOHUASB;qid=Q27294221"")"	0.1497584541062802	0.04522613065326633
CBR-001-624-703-3	RFM-008-755-8	COc1ccc(N)c(F)c1	YWUVOJJHVFLNJA	ASP-6432	Sigma-Aldrich	MFCD00047827	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/YWUVOJJHVFLNJA;qid=Q72473903"")"	0.05277777777777778	0.0844811753902663
CBR-001-624-568-4	RFM-008-620-4	CCCCCCCCCCCCCCCCCCO	GLDOVTGHNKAZLK	STEARYL ALCOHOL	Sigma-Aldrich	O709	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/GLDOVTGHNKAZLK;qid=Q632384"")"	0.15469613259668508	0.0243161094224924
CBR-001-624-649-4	RFM-008-701-4	CC(N)(Cc1c[nH]c2ccccc12)C(=O)O	ZTTWHZHBPDYSQB	alpha-Methyltryptophan	Sigma-Aldrich	MFCD00038416	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/ZTTWHZHBPDYSQB;qid=Q82428919"")"	0.09467455621301775	0.20941176470588235
CBR-001-624-731-7	RFM-008-783-2	CC(=O)Nc1c(I)c(C(=O)O)c(I)c(N(C)C(C)=O)c1I	GGGDNPWHMNJRFN	SODIUM METRIZOATE	Sigma-Aldrich	MFCD00867964	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/GGGDNPWHMNJRFN;qid=Q6824400"")"	0.08567931456548347	0.25576208178438664
CBR-001-624-768-0	RFM-008-820-0	C[C@@H]1CC2C3C[C@H](F)C4=CC(=O)C=CC4(C)[C@@]3(F)C(O)CC2(C)[C@@]1(O)C(=O)COC(=O)C(C)(C)C	JWRMHDSINXPDHB	FLUMETHASONE PIVALATE	Sigma-Aldrich	MFCD03935231	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/JWRMHDSINXPDHB;qid=Q20817117"")"	0.09108341323106424	0.34163208852005533
CBR-001-624-681-4	RFM-008-733-2	CC1=CCC(C(C)(C)O)CC1	WUOACPNHFRMFPN	ALPHA-TERPINEOL	Sigma-Aldrich	MFCD00001557	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/WUOACPNHFRMFPN;qid=Q27105253"")"	0.10850439882697947	0.11215834118755891
CBR-001-624-791-9	RFM-008-843-7	CC(=O)[C@@]1(C)CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CCC4(C)[C@H]3CCC21C	HCFSGRMEEXUOSS	MEDROGESTONE	Sigma-Aldrich	PH009828	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/HCFSGRMEEXUOSS;qid=Q6807285"")"	0.1	0.18837018837018837
CBR-001-624-845-6	RFM-008-897-1	CCN1C[C@]2(COC(=O)c3ccccc3N3C(=O)CC(C)C3=O)CC[C@H](OC)C34C5CC6C(OC)CC(O)(C5C6OC)C(O)(C(OC)C32)C14	XLTANAWLDBYGFU	PH-399733	Sigma-Aldrich	MFCD00153837	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/XLTANAWLDBYGFU;qid=Q110177552"")"	0.09891808346213292	0.4498044328552803
CBR-050-297-654-7	RFM-008-825-5	CNCC(=O)O	FSYKKLYZXJSNPZ	Sarcosine	ChemSpace	T6975	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/FSYKKLYZXJSNPZ;qid=Q27120731"")"	0.09693877551020408	0.028311425682507583
CBR-050-190-880-1	RFM-008-739-8	CCCCCCCCCCCCCCCCCCCCCCCCCCCCO	CNNRPFQICPFDPO	OCTACOSANOL	Target Molecule Corp.	T3761	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/CNNRPFQICPFDPO;qid=Q3631024"")"	0.15469613259668508	0.0243161094224924
CBR-001-624-701-1	RFM-008-753-6	O=C(O)CC(O)(C(=O)O)C(O)C(=O)O	ZMJBYMUCKBYSCP	Garcinia acid	Sigma-Aldrich	59847	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/ZMJBYMUCKBYSCP;qid=Q105379477"")"	0.08577878103837472	0.21496212121212122
CBR-001-624-889-8	RFM-008-941-8	CC(=O)OCC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C	VPGRYOFKCNULNK	Org-2154	Sigma-Aldrich	MFCD00669239	plated and available for follow-up	"=HYPERLINK(""https://reframedb.org//compound_data/VPGRYOFKCNULNK;qid=Q27116214"")"	0.12021857923497267	0.19983065198983913
